id,name,ownerId,street,suburb,state,postcode,phone,email,website,lat,lng,pricePerWeek,amenities,isActive,isFeatured,isTest,priceVerified,imageCount,description
gym-205,Fitness HC 24/7 Nedlands,owner-3,83 Stirling Hwy,Claremont,WA,6009,+61 452 269 935,,https://fitnesshc247.com.au/nedlands-gym/,-31.9787386,115.80420989999998,14,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Whether you're squeezing in a pre-dawn session or a midnight run, this Claremont facility has you covered. Members enjoy modern cardio and strength equipment, clean amenities, and flexible no lock-in memberships."
gym-206,Anytime Fitness Nedlands,owner-3,162 Stirling Hwy,Claremont,WA,6009,+61 434 093 611,,http://www.anytimefitness.com.au/gyms/au-1467/nedlands-wa-6009,-31.981126099999997,115.7935282,18,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Compact and efficient, this Claremont facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
gym-207,Chris Wilson Fitness Studio,owner-3,108 Stirling Hwy,Claremont,WA,6009,+61 1300 002 978,,http://www.chriswilsonpt.com/,-31.9799348,115.8009379,38,cardio|free weights|showers|lockers|personal training,,,,,0,"Chris Wilson Fitness Studio strips away the noise and focuses on what matters: good coaching, sound programming, and a supportive training environment. Members benefit from expert guidance delivered in an atmosphere that's professional without being intimidating."
gym-208,Revo Fitness Stadium,owner-3,3 Davies Rd,Claremont,WA,6010,+61 1300 738 638,,https://revofitness.com.au/revo-fitness-stadium/,-31.9782114,115.7828391,12,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Compact and efficient, this Claremont facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
gym-209,Goodlife Health Clubs Cottesloe,owner-3,460 Stirling Hwy,Claremont,WA,6011,+61 8 6167 7300,,https://www.goodlife.com.au/clubs/cottesloe/?utm_source=gbp&utm_medium=organic&utm_campaign=GL%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Goodlife%20Health%20Clubs%20Cottesloe%20-%20Peppermint%20Grove&utm_term=plcid_5969007941469984851,-31.998441399999997,115.7633486,25,cardio|free weights|showers|lockers|group classes|personal training|sauna|pool|parking,,,,,0,"This well-established health club in Claremont combines a spacious gym floor with a diverse group fitness timetable, making it popular with everyone from casual gym-goers to serious athletes. Facilities include an extensive free weights area and modern amenities."
gym-210,Club Mello,owner-3,28/50 Bay View Terrace,Claremont,WA,6010,,,https://www.clubmello.com.au/,-31.982652400000003,115.78144540000001,28,cardio|free weights|showers|lockers,,,,,0,"Club Mello in Claremont is a well-equipped, independently operated gym delivering quality training in a friendly environment. Whether you prefer structured classes, personal training, or independent sessions, you'll find a welcoming community and the tools to reach your goals."
gym-211,SpeedFit Claremont,owner-3,7/40 St Quentin Ave,Claremont,WA,6010,+61 485 018 880,,https://joinspeedfit.com/location/claremont-wa/,-31.983371899999998,115.7780124,70,personal training,,,,,0,SpeedFit Claremont in Claremont uses EMS (electro-muscle stimulation) technology to activate up to 90% of muscle fibres simultaneously during a 20-minute session — delivering results equivalent to hours of conventional training. Sessions are always coach-guided.
gym-212,Perth HPC,owner-3,100 Stephenson Ave,Claremont,WA,6010,+61 8 9441 8222,,https://www.perthhpc.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,-31.952489099999998,115.78218899999997,22,cardio|free weights|showers|lockers,,,,,0,"Perth HPC creates an environment where every member can thrive. A comprehensive equipment range, flexible membership options, and enthusiastic staff combine to form a fitness community that's genuinely invested in your success."
gym-213,Station Street Fitness,owner-3,1/11 Station St,Claremont,WA,6011,+61 433 493 239,,https://www.stationstreetfit.com.au/,-31.9973741,115.76219350000001,20,cardio|free weights|showers|lockers,,,,,0,"A home for Claremont fitness enthusiasts who want more than a machine circuit and a TV screen. Solid equipment, engaged coaching, and a genuine sense of community keep members coming back week after week."
gym-214,Workout Fitness Centre,owner-3,36 Eric St,Claremont,WA,6011,+61 418 950 112,,,-31.989484400000002,115.7573122,18,cardio|free weights|showers|lockers,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Claremont facility strikes the right balance, offering a quality training environment with staff who actually know your name."
gym-215,Positive Lifestyle Training,owner-3,61 Adderley St,Claremont,WA,6010,+61 423 088 997,,http://www.positivelifestyletraining.com.au/,-31.9691873,115.7763269,30,cardio|free weights|showers|lockers,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, Positive Lifestyle Training in Claremont offers a well-curated equipment range and a knowledgeable coaching team. Memberships are flexible and the community is welcoming — come as you are, leave fitter."
gym-216,Society Fitness at The Switch,owner-3,555 Wellington St,Northbridge,WA,6000,+61 474 806 813,,,-31.951107099999994,115.8569011,28,cardio|free weights|showers|lockers,,,,,0,This independently run fitness facility in Northbridge prides itself on quality coaching and a genuine community feel. Members have access to a well-stocked gym floor and a team of passionate trainers who go beyond the standard script to help people succeed.
gym-217,RAW Fit Co,owner-3,49 Gladstone St,Northbridge,WA,6000,+61 468 683 932,,https://rawfitco.com.au/,-31.9469227,115.8718847,25,cardio|free weights|showers|lockers,,,,,0,"A local gem in Northbridge, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results. The atmosphere is motivating without being intimidating — ideal for members at every fitness level."
gym-218,Get Fit For Life 24 Hour Fitness,owner-3,Level 1/456 Fitzgerald St,Northbridge,WA,6006,+61 407 478 217,,http://getfitforlife.com.au/,-31.93097,115.8595,18,cardio|free weights|showers|lockers,,,,,0,"Get Fit For Life 24 Hour Fitness in Northbridge is a well-equipped, independently operated gym delivering quality training in a friendly environment. Whether you prefer structured classes, personal training, or independent sessions, you'll find a welcoming community and the tools to reach your goals."
gym-219,Chris Wilson Fitness Studio,owner-3,93 Brisbane St,Northbridge,WA,6000,+61 1300 002 978,,http://www.chriswilsonpt.com/,-31.944085699999995,115.8653231,40,cardio|free weights|showers|lockers|personal training,,,,,0,"This Northbridge boutique facility delivers a premium training experience in a small, focused setting. Expert coaches, evidence-based programming, and a genuine investment in member outcomes set this studio apart from the standard gym."
gym-220,CXP Method,owner-3,884 Hay St,Northbridge,WA,6000,+61 468 169 337,,https://cxpmethod.com.au/,-31.952040000000004,115.85325519999999,30,cardio|free weights|showers|lockers,,,,,0,"A home for Northbridge fitness enthusiasts who want more than a machine circuit and a TV screen. Solid equipment, engaged coaching, and a genuine sense of community keep members coming back week after week."
gym-221,XS Fitness Vic Park Gym,owner-3,396 Mill Point Rd,Victoria Park,WA,6100,+61 8 6498 6001,,https://xsfitness.com.au/membership-options/,-31.973955699999998,115.8824492,18,cardio|free weights|showers|lockers|parking,,,,,0,"XS Fitness Vic Park Gym creates an environment where every member can thrive. A comprehensive equipment range, flexible membership options, and enthusiastic staff combine to form a fitness community that's genuinely invested in your success."
gym-222,Fitstop Victoria Park,owner-3,413 Albany Hwy,Victoria Park,WA,6100,+61 493 366 100,,https://fitstop.com/au/web/locations/au/Victoria%20Park,-31.974870099999993,115.8973439,48,group classes|personal training|cardio|parking,,,,,0,"Built around the power of the group, this Victoria Park studio delivers coached HIIT and functional training sessions designed to maximise results in minimal time. Rotating workouts and motivating coaches keep every visit fresh and effective."
gym-223,Victoria Park Leisurelife Centre,owner-3,34 Kent St,Victoria Park,WA,6101,+61 8 9373 5450,,https://www.victoriaparkleisure.wa.gov.au/,-31.984105999999997,115.8993606,22,cardio|free weights|showers|lockers|parking,,,,,0,"Victoria Park Leisurelife Centre in Victoria Park is a well-equipped, independently operated gym delivering quality training in a friendly environment. Whether you prefer structured classes, personal training, or independent sessions, you'll find a welcoming community and the tools to reach your goals."
gym-224,Revo Fitness - Victoria Park,owner-3,341 Albany Hwy,Victoria Park,WA,6100,+61 1300 738 638,,https://revofitness.com.au/gyms/victoria-park/?utm_term=plcid_13906129959435557213&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+-+Victoria+Park,-31.973660300000002,115.89656269999999,12,cardio|free weights|showers|lockers|24/7 access|parking,,,,,0,"Your local Victoria Park fitness destination is open every hour of every day, so you can train on your own terms. Expect a well-maintained floor of cardio equipment, pin-loaded machines, and a free weights area — everything you need, without the extras you don't."
gym-225,Anytime Fitness Victoria Park,owner-3,175 Albany Hwy,Victoria Park,WA,6100,+61 452 125 969,,https://secure13.clubwise.com.au/victoriapark/guest_sale.asp,-31.9704666,115.891983,14,cardio|free weights|showers|lockers|24/7 access|parking,,,,,0,"Compact and efficient, this Victoria Park facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
gym-226,Jetts Fitness Victoria Park,owner-3,Level 1/828 Albany Hwy,Victoria Park,WA,6101,+61 8 9472 3844,,https://jetts.com.au/gym/jetts-victoria-park/,-31.984141299999994,115.90333220000001,15,cardio|free weights|showers|lockers|24/7 access|parking,,,,,0,"No frills, no fuss — just solid equipment available whenever you want it. This 24/7 gym packs cardio, machine weights, and a free weights section into a clean, well-lit space in Victoria Park."
gym-227,Females over 45 Fitness,owner-3,484 Albany Hwy,Victoria Park,WA,6100,+61 407 385 270,,https://femalesover45fitness.com.au/,-31.976456300000002,115.8987069,25,cardio|free weights|showers|lockers|group classes|personal training,,,,,0,"Females over 45 Fitness in Victoria Park is a welcoming women-only gym providing a comfortable, judgement-free space to train. Equipment ranges from cardio machines to free weights, with a supportive community and knowledgeable staff who understand women's fitness goals."
gym-228,Snap Fitness Victoria Park 24/7,owner-3,919/923 Albany Hwy,Victoria Park,WA,6101,+61 402 833 399,,https://www.snapfitness.com/au/gyms/victoria-park?utm_source=google&utm_medium=organic&utm_campaign=GMB,-31.988295899999997,115.90529269999999,12,cardio|free weights|showers|lockers|24/7 access|parking,,,,,0,"Snap Fitness Victoria Park 24/7 makes fitness effortless with 24-hour access, no peak-hour wait times, and a straightforward equipment layout that covers everything from cardio to compound lifts. Show up, train, repeat."
gym-229,F45 Training Victoria Park,owner-3,3/115 Albany Hwy,Victoria Park,WA,6100,+61 404 986 349,,https://f45training.com/au/studio/victoriapark/,-31.969904699999997,115.89049530000001,55,group classes|personal training|cardio|parking,,,,,0,"This Victoria Park studio runs structured group training sessions that blend cardio, strength, and functional movements. With coaches on the floor and workouts programmed daily, all you have to do is show up and put in the work."
gym-230,20FIT Victoria Park,owner-3,484 Albany Hwy,Victoria Park,WA,6100,+61 483 878 597,,http://20fit.com.au/,-31.976561399999994,115.89860340000001,28,cardio|free weights|showers|lockers|parking,,,,,0,"20FIT Victoria Park creates an environment where every member can thrive. A comprehensive equipment range, flexible membership options, and enthusiastic staff combine to form a fitness community that's genuinely invested in your success."
gym-231,Hybrid House,owner-3,87 Canning Hwy,Victoria Park,WA,6100,+61 468 031 356,,,-31.973618000000002,115.8827336,25,cardio|free weights|showers|lockers,,,,,0,"A home for Victoria Park fitness enthusiasts who want more than a machine circuit and a TV screen. Solid equipment, engaged coaching, and a genuine sense of community keep members coming back week after week."
gym-232,Aqualife Centre,owner-3,42 Somerset St,Victoria Park,WA,6101,+61 8 9373 5400,,https://www.victoriaparkleisure.wa.gov.au/,-31.9878082,115.9129504,18,cardio|free weights|showers|lockers,,,,,0,"Aqualife Centre in Victoria Park is a well-equipped, independently operated gym delivering quality training in a friendly environment. Whether you prefer structured classes, personal training, or independent sessions, you'll find a welcoming community and the tools to reach your goals."
gym-233,BOLT Health and Fitness,owner-3,484 Albany Hwy,Victoria Park,WA,6100,+61 447 615 000,,https://www.boltfitness.com.au/,-31.9764842,115.89869859999999,30,cardio|free weights|showers|lockers,,,,,0,"An independently owned gym in Victoria Park that takes pride in a welcoming, results-focused atmosphere. Members enjoy a well-maintained floor of cardio and strength equipment alongside access to knowledgeable, approachable trainers."
gym-234,Bolt Athletic,owner-3,1/484 Albany Hwy,Victoria Park,WA,6100,+61 427 039 443,,http://skillathleticperth.com.au/,-31.9764377,115.8986926,18,cardio|free weights|showers|lockers,,,,,0,This independently run fitness facility in Victoria Park prides itself on quality coaching and a genuine community feel. Members have access to a well-stocked gym floor and a team of passionate trainers who go beyond the standard script to help people succeed.
gym-235,Boxing for Fitness,owner-3,8/5 Milford St,Victoria Park,WA,6100,+61 8 9472 3221,,http://www.boxingforfitness.com.au/,-31.990857999999996,115.9150161,38,boxing/mma|cardio|free weights|showers|lockers,,,,,0,"Boxing for Fitness offers structured classes in boxing, MMA, and kickboxing alongside a functional strength and conditioning program. Members enjoy the unique combination of skill development and high-intensity training that only combat sports can deliver."
gym-236,Mindbody Lounge,owner-3,Level 1/484 Albany Hwy,Victoria Park,WA,6100,+61 483 878 597,,http://www.mindbodylounge.com.au/,-31.9764377,115.8986926,22,cardio|free weights|showers|lockers,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Victoria Park facility strikes the right balance, offering a quality training environment with staff who actually know your name."
gym-237,Plus Fitness 24/7 Lathlain,owner-3,1 Francisco Pl,Victoria Park,WA,6100,+61 8 6146 6666,,https://www.plusfitness.com.au/gyms/lathlain/,-31.9648341,115.9103876,12,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Plus Fitness 24/7 Lathlain makes fitness effortless with 24-hour access, no peak-hour wait times, and a straightforward equipment layout that covers everything from cardio to compound lifts. Show up, train, repeat."
gym-238,Studio Vita,owner-3,2 Mackie St,Victoria Park,WA,6100,+61 468 011 033,,http://www.studiovita.co/,-31.9719649,115.89434059999999,40,cardio|free weights|showers|lockers|personal training,,,,,0,"Studio Vita strips away the noise and focuses on what matters: good coaching, sound programming, and a supportive training environment. Members benefit from expert guidance delivered in an atmosphere that's professional without being intimidating."
gym-239,Revo Fitness Balcatta,owner-3,39 Erindale Rd,Balcatta,WA,6021,,,https://revofitness.com.au/gyms/balcatta/?utm_term=plcid_13082668278295189776&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+Balcatta,-31.8674213,115.80522090000001,18,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Compact and efficient, this Balcatta facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
gym-240,Anytime Fitness,owner-3,223-225 Wanneroo Rd,Balcatta,WA,6021,+61 8 9344 1955,,https://www.anytimefitness.com.au/,-31.8878618,115.83691599999999,18,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Compact and efficient, this Balcatta facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
gym-241,The Fit Co,owner-3,20 Abrams St,Balcatta,WA,6021,+61 451 984 038,,http://thefitco.com.au/,-31.8622917,115.80475969999999,18,cardio|free weights|showers|lockers,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Balcatta facility strikes the right balance, offering a quality training environment with staff who actually know your name."
gym-242,Validus Fitness,owner-3,Unit 2/122 Erindale Rd,Balcatta,WA,6021,+61 414 551 222,,http://teamvalidus.com.au/,-31.859116699999998,115.8106865,25,cardio|free weights|showers|lockers,,,,,0,"A local gem in Balcatta, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results. The atmosphere is motivating without being intimidating — ideal for members at every fitness level."
gym-243,INSPIR3D CULTURE,owner-3,11 Whipple St,Balcatta,WA,6021,+61 449 797 208,,http://www.inspir3dculture.com/,-31.862491,115.80785639999998,28,cardio|free weights|showers|lockers,,,,,0,This independently run fitness facility in Balcatta prides itself on quality coaching and a genuine community feel. Members have access to a well-stocked gym floor and a team of passionate trainers who go beyond the standard script to help people succeed.
gym-244,RITUAL FITNESS,owner-3,5/2 Gibberd Rd,Balcatta,WA,6021,+61 415 202 760,,http://ritual-fitness.com.au/,-31.864979499999997,115.8087114,25,cardio|free weights|showers|lockers,,,,,0,"An independently owned gym in Balcatta that takes pride in a welcoming, results-focused atmosphere. Members enjoy a well-maintained floor of cardio and strength equipment alongside access to knowledgeable, approachable trainers."
gym-245,PWR Fitness Pty Ltd,owner-3,3/7 Abrams St,Balcatta,WA,6021,+61 407 722 270,,http://www.pwrfitness.com.au/,-31.8644886,115.80596159999999,50,cardio|free weights|showers|lockers|personal training,,,,,0,PWR Fitness Pty Ltd in Balcatta is a coach-led boutique studio where sessions are designed around individual goals rather than generic programming. Small class sizes and an expert team create a training experience that genuinely moves the needle.
gym-246,Legion Strength and Conditioning,owner-3,Unit 2/9 Kirke St,Balcatta,WA,6021,+61 485 874 497,,,-31.860175,115.82451839999999,38,cardio|free weights|showers|lockers|personal training,,,,,0,"Where performance meets purpose in Balcatta. This facility combines strength training fundamentals with modern conditioning methods, working with members individually to build capacity, resilience, and athletic performance."
gym-247,Prime Bodies,owner-3,223 Wanneroo Rd,Balcatta,WA,6021,+61 424 297 641,,https://www.primebodies.com.au/,-31.887855099999996,115.83690409999998,22,cardio|free weights|showers|lockers,,,,,0,"Prime Bodies creates an environment where every member can thrive. A comprehensive equipment range, flexible membership options, and enthusiastic staff combine to form a fitness community that's genuinely invested in your success."
gym-248,Combine Air Balcatta,owner-3,11/30 Erindale Rd,Balcatta,WA,6021,+61 448 006 173,,https://combineairbalcatta.trialus.com.au/,-31.866661699999998,115.80448,20,cardio|free weights|showers|lockers,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, Combine Air Balcatta in Balcatta offers a well-curated equipment range and a knowledgeable coaching team. Memberships are flexible and the community is welcoming — come as you are, leave fitter."
gym-249,FLOW PERFORMANCE,owner-3,14 Cressall Rd,Balcatta,WA,6021,+61 466 811 193,,http://www.flowperformance.com.au/,-31.861918099999997,115.81203500000001,42,cardio|free weights|showers|lockers|personal training,,,,,0,"This Balcatta performance centre offers a professional training environment with premium equipment and expert coaching. Programs are tailored to individual goals, with a strong emphasis on technique, progressive loading, and sustainable results."
gym-250,Land Performance Centre,owner-3,4/17 Halley Rd,Balcatta,WA,6021,+61 460 633 322,,https://www.landperformancecentre.com/,-31.8609065,115.82537020000001,42,cardio|free weights|showers|lockers|personal training,,,,,0,"This Balcatta performance centre offers a professional training environment with premium equipment and expert coaching. Programs are tailored to individual goals, with a strong emphasis on technique, progressive loading, and sustainable results."
gym-251,The Rev Barbell Club,owner-3,5/146 Balcatta Rd,Balcatta,WA,6021,,,http://www.revbbc.com.au/,-31.860494599999996,115.805458,40,cardio|free weights|showers|lockers|personal training,,,,,0,"A focused, coach-led gym environment in Balcatta dedicated to building real strength and athletic performance. Members work with experienced coaches on structured programming that emphasises progressive overload, technique, and long-term development."
gym-252,Grounded Fitness,owner-3,Ground Floor/223 Wanneroo Rd,Balcatta,WA,6021,+61 466 578 484,,,-31.887880499999998,115.8368955,22,cardio|free weights|showers|lockers,,,,,0,This independently run fitness facility in Balcatta prides itself on quality coaching and a genuine community feel. Members have access to a well-stocked gym floor and a team of passionate trainers who go beyond the standard script to help people succeed.
gym-253,The Barn Martial Arts & Fitness,owner-3,14/88 Erindale Rd,Balcatta,WA,6021,+61 8 9240 4818,,https://www.thebarnfitness.com.au/,-31.861673000000003,115.80866520000001,28,boxing/mma|cardio|free weights|showers|lockers,,,,,0,"The Barn Martial Arts & Fitness is a dedicated combat sports and fitness facility covering boxing, Muay Thai, and general conditioning. Suitable for competitive fighters and complete beginners alike, with experienced coaches running structured classes throughout the week."
gym-254,Fitstop Westminster,owner-3,386 Wanneroo Rd,Balcatta,WA,6061,+61 406 363 300,,https://fitstop.com/au/web/locations/au/Westminster,-31.872943399999997,115.8319916,48,group classes|personal training|cardio,,,,,0,"This Balcatta studio runs structured group training sessions that blend cardio, strength, and functional movements. With coaches on the floor and workouts programmed daily, all you have to do is show up and put in the work."
gym-255,Motion Cove,owner-3,4/58 Erindale Rd,Balcatta,WA,6018,,,https://www.motioncove.com.au/,-31.865010599999998,115.80733029999999,20,cardio|free weights|showers|lockers,,,,,0,"An independently owned gym in Balcatta that takes pride in a welcoming, results-focused atmosphere. Members enjoy a well-maintained floor of cardio and strength equipment alongside access to knowledgeable, approachable trainers."
gym-256,Goodlife Health Clubs Innaloo,owner-3,384 Scarborough Beach Rd,Innaloo,WA,6018,+61 8 6364 4200,,https://www.goodlife.com.au/clubs/innaloo/?utm_source=gbp&utm_medium=organic&utm_campaign=GL%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Goodlife%20Health%20Clubs%20Innaloo&utm_term=plcid_16625208345352897694,-31.9015232,115.7978771,25,cardio|free weights|showers|lockers|group classes|personal training|sauna|pool|parking,,,,,0,"A full-service health club in Innaloo offering a comprehensive range of fitness options under one roof. From an extensive free weights area and machine circuit to studio classes and expert personal trainers, everything is here for members at every fitness level."
gym-257,Shredded Health & Performance | Innaloo,owner-3,Tenancy 7/401 Scarborough Beach Rd,Innaloo,WA,6018,+61 8 9284 0144,,http://www.shredded.com.au/,-31.9037033,115.8000678,45,cardio|free weights|showers|lockers|personal training,,,,,0,"Quality equipment, expert programming, and a community of dedicated athletes define Shredded Health & Performance | Innaloo. Whether you're chasing a powerlifting total, building muscle, or improving general athleticism, the coaches here have the knowledge to guide you there."
gym-258,Fitstop Innaloo,owner-3,369 Scarborough Beach Rd,Innaloo,WA,6018,+61 411 125 149,,https://fitstop.com/au/web/locations/au/Innaloo,-31.902713899999995,115.7959317,45,group classes|personal training|cardio,,,,,0,"Fitstop Innaloo delivers team training that pushes you further than you'd go alone. Each 45-minute session combines functional movements and HIIT principles, with coaches guiding you through a different workout every day — no two sessions are the same."
gym-259,Active Women's Fitness,owner-3,369 Scarborough Beach Rd,Innaloo,WA,6018,+61 428 717 555,,http://www.activebodyfitness.com.au/,-31.902713899999995,115.7959317,15,cardio|free weights|showers|lockers|group classes|personal training,,,,,0,"This women's fitness centre in Innaloo creates a comfortable environment where members of all fitness levels can train with confidence. A well-equipped floor, friendly staff, and a genuinely supportive community make it a standout option locally."
gym-260,Rumble Boxing Innaloo,owner-3,Innaloo Megacentre,Innaloo,WA,6018,+61 422 281 883,,https://www.doyourumble.com.au/location/innaloo,-31.8993075,115.8018494,35,boxing/mma|cardio|free weights|showers|lockers,,,,,0,"A boxing gym at heart with a genuine fitness community built around the sweet science in Innaloo. Members train alongside serious amateurs and fitness enthusiasts in a motivating, no-nonsense environment led by experienced coaches."
gym-261,STRONG Pilates Innaloo,owner-3,4/1 King Edward Rd,Innaloo,WA,6017,+61 488 869 874,,https://strongpilates.com.au/locations/innaloo/,-31.9036621,115.80378909999999,40,yoga/pilates|personal training,,,,,0,"STRONG Pilates Innaloo is a dedicated pilates and movement studio offering reformer and mat-based classes for all experience levels. Small class sizes ensure personalised attention, making this ideal for rehabilitation, injury prevention, and core strength."
gym-262,Club Pilates Innaloo,owner-3,21/29 Ellen Stirling Blvd,Innaloo,WA,6018,+61 466 644 442,,https://www.clubpilates.com.au/innaloo/,-31.899680699999998,115.8026249,28,yoga/pilates|personal training,,,,,0,"Specialising in reformer pilates with a focus on precision, control, and body awareness, this Innaloo studio offers classes from beginner to advanced. Experienced instructors guide you through exercises designed to improve posture, strength, and flexibility."
gym-263,You Can Do FIT,owner-3,Birralee Reserve,Innaloo,WA,6018,+61 405 919 185,,http://www.youcandofit.com.au/,-31.892598,115.79486399999999,22,cardio|free weights|showers|lockers,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Innaloo facility strikes the right balance, offering a quality training environment with staff who actually know your name."
gym-264,Athletic Revolution,owner-3,782 N Beach Rd,Innaloo,WA,6018,+61 402 700 758,,http://www.athleticrev.com.au/,-31.88174,115.79620000000001,25,cardio|free weights|showers|lockers,,,,,0,"A home for Innaloo fitness enthusiasts who want more than a machine circuit and a TV screen. Solid equipment, engaged coaching, and a genuine sense of community keep members coming back week after week."
gym-265,New Culture Movement,owner-3,23 Morris Pl,Innaloo,WA,6018,+61 466 763 113,,https://newculturemovement.wixsite.com/newculturemovement,-31.890613000000002,115.7923099,28,cardio|free weights|showers|lockers,,,,,0,"New Culture Movement creates an environment where every member can thrive. A comprehensive equipment range, flexible membership options, and enthusiastic staff combine to form a fitness community that's genuinely invested in your success."
gym-266,Foundry Fitness,owner-3,Shop COB104 Karrinyup Shopping Centre,Karrinyup,WA,6018,+61 8 9446 1051,,https://foundryfitness.com.au/,-31.877290400000003,115.7812637,30,cardio|free weights|showers|lockers,,,,,0,"An independently owned gym in Karrinyup that takes pride in a welcoming, results-focused atmosphere. Members enjoy a well-maintained floor of cardio and strength equipment alongside access to knowledgeable, approachable trainers."
gym-267,Fitstop Karrinyup,owner-3,200 Karrinyup Rd,Karrinyup,WA,6018,+61 489 072 455,,https://fitstop.com/au/web/locations/au/Karrinyup,-31.8777345,115.77883659999999,40,group classes|personal training|cardio,,,,,0,"Fitstop Karrinyup delivers team training that pushes you further than you'd go alone. Each 45-minute session combines functional movements and HIIT principles, with coaches guiding you through a different workout every day — no two sessions are the same."
gym-268,Goodlife Health Clubs Karrinyup,owner-3,200 Karrinyup Rd,Karrinyup,WA,6018,+61 8 6167 7350,,https://www.goodlife.com.au/clubs/karrinyup/?utm_source=gbp&utm_medium=organic&utm_campaign=GL%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Goodlife%20Health%20Clubs%20Karrinyup&utm_term=plcid_993158494157242870,-31.8766319,115.7770979,28,cardio|free weights|showers|lockers|group classes|personal training|sauna|pool|parking,,,,,0,"One of Karrinyup's premier fitness destinations, this club features a large gym floor loaded with cardio and strength equipment, a group fitness studio running daily classes, and a team of personal trainers ready to help you reach your goals."
gym-269,SpeedFit Karrinyup,owner-3,SP0005/200 Karrinyup Rd,Karrinyup,WA,6018,+61 8 9289 6523,,https://joinspeedfit.com/location/karrinyup-wa/,-31.876337799999998,115.7786431,65,personal training,,,,,0,"Achieving a complete full-body workout in just 20 minutes — that's the science behind SpeedFit Karrinyup's EMS technology in Karrinyup. Suitable for injury rehab, performance training, or those with tight schedules, every session is individually supervised."
gym-270,24/7 Ellenbrook Fitness Centre,owner-3,2/42 Main St,Ellenbrook,WA,6069,+61 8 6296 3394,,https://www.ellenbrookfitness.com.au/,-31.782473000000003,115.9657715,16,cardio|free weights|showers|lockers|24/7 access,,,,,0,"No frills, no fuss — just solid equipment available whenever you want it. This 24/7 gym packs cardio, machine weights, and a free weights section into a clean, well-lit space in Ellenbrook."
gym-271,Platinum Fitness Aveley,owner-3,Unit 7/209 Holdsworth Ave,Ellenbrook,WA,6069,+61 432 548 674,,https://www.platinumfitnesswa.com.au/,-31.766226300000003,115.9860389,25,cardio|free weights|showers|lockers,,,,,0,"A local gem in Ellenbrook, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results. The atmosphere is motivating without being intimidating — ideal for members at every fitness level."
gym-272,Revo Fitness - Ellenbrook,owner-3,186 The Promenade,Ellenbrook,WA,6069,+61 1300 738 638,,https://revofitness.com.au/gyms/ellenbrook/?utm_term=plcid_11071451144471491479&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+-+Ellenbrook,-31.77406,115.96001639999999,10,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Whether you're squeezing in a pre-dawn session or a midnight run, this Ellenbrook facility has you covered. Members enjoy modern cardio and strength equipment, clean amenities, and flexible no lock-in memberships."
gym-273,Plus Fitness 24/7 Ellenbrook,owner-3,20 Sunray Cir,Ellenbrook,WA,6069,+61 8 6296 7666,,https://www.plusfitness.com.au/gyms/ellenbrook/,-31.7911805,115.97282749999998,18,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Open around the clock with secure key-fob entry, this Ellenbrook gym caters to early risers, shift workers, and night owls alike. A reliable roster of treadmills, bikes, cables, and dumbbells keeps your training consistent."
