id,name,addressState,website,status,min_weekly_price_aud,amenities,member_offers,confidence,error
40ebf936-142b-4fab-9a77-d04092a166d9,Wellness Unleashed,WA,http://wellnessunleashed.com.au/,success,35,"{""pool"":false,""spa"":true,""sauna"":true,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",medium,
ee1d85c5-c316-4039-a3ef-fda44b7e5cb5,Revo Fitness Head Office,WA,https://revofitness.com.au/our-story/,success,9.69,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",high,
74bec655-f866-4846-949f-b0393873b0df,Muscle Pit,WA,https://musclepit.com.au/,success,25,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":null,""showers"":null,""lockers"":null,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
gym-155,CycleBar Subiaco,WA,https://www.cyclebar.com.au/location/cyclebar-aus-subiaco,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",low,
gym-225,Anytime Fitness Victoria Park,WA,https://secure13.clubwise.com.au/victoriapark/guest_sale.asp,success,17.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",low,
12f76a5c-b99a-42b8-b9d2-a351b0c9febb,One Body & Soul Pt,WA,http://www.onebodyandsoulpt.com/,success,43,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
c05b62c4-ff55-4759-9006-c0fcf4c404a5,Perth Modern School Gymnasium,WA,,no_website,,,,,
gym-215,Positive Lifestyle Training,WA,http://www.positivelifestyletraining.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
02d6c1fb-271e-48ec-992e-c3a010b0625b,Craigie Leisure Centre,WA,https://craigieleisurecentre.com.au/,success,15.96,"{""pool"":true,""spa"":true,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":true,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":true,""app"":false}",high,
6615e500-6b01-46df-9b5d-fab31a394c89,Fitness Equipment Warehouse,WA,https://www.fitnessequipmentwarehouse.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
gym-147,Physique Performance Specialists Subiaco,WA,https://www.physiqueperformancespecialists.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",low,
729598fc-0b6d-4108-a847-3b9e2985a908,J-Lee's Mobile Fitness,WA,https://www.j-leesmobilefitness.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18073847340077707858,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
gym-153,SportsMed Subiaco,WA,https://www.sportsmedsubiaco.com.au/,success,,"{""pool"":true,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
gym-195,Seldys Gym,WA,https://www.seldysgym.com.au/,success,35,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
d5659151-d42b-492e-82a1-22af11b50959,Stirling Leisure – Osborne Community Centre,WA,https://www.stirling.wa.gov.au/stirling-leisure/venue-and-facility-hire,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
gym-085,Just Ladies QuickFit,WA,http://www.jlquickfit.com.au/,success,49,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":null,""showers"":false,""lockers"":null,""childcare"":true,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",high,
gym-116,Stirling Leisure - Scarborough,WA,https://www.stirling.wa.gov.au/stirling-leisure/our-locations/stirling-leisure-scarborough,success,9.24,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",high,
gym-185,Sista Fitness 24/7 Morley,WA,http://sistafitness.com.au/,success,21.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":false,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",medium,
39d499e8-465f-4349-aa96-9997cd069063,Freedom Studio Mandurah,WA,http://www.freedomstudio.today/,success,59,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",high,
gym-121,Snap Fitness 24/7 Cannington,WA,https://www.snapfitness.com/au/gyms/cannington?utm_source=google&utm_medium=organic&utm_campaign=GMB,success,9.22,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",low,
08b6fdca-23f3-4aa7-a52c-b74f378295f5,GymCare,WA,http://www.gymcare.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
b713888f-0484-44d4-9d5c-9b3d0165500c,Anytime Fitness Geraldton,WA,https://www.anytimefitness.com/en-au/locations/geraldton-western-australia-au-1438,success,17.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
gym-004,Snap Fitness Perth City 24/7,WA,https://www.snapfitness.com/au/gyms/perth-city/,success,14.95,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
gym-050,iamFIT Training,WA,http://www.iamfit.training/,success,40,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":null,""showers"":null,""lockers"":null,""childcare"":false,""cafe"":true,""access_247"":false,""personal_training"":true}","{""no_contract"":null,""contract"":null,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",high,
gym-290,South West Sports Centre,WA,https://www.bunbury.wa.gov.au/sports-centre,success,22.4,"{""pool"":true,""spa"":true,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":null,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":true,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",high,
7f1d6b2c-ef29-4410-abce-21ca9056b35d,Reset Movement,WA,http://www.resetmovement.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
40eb884a-0c99-4ce1-9158-c450368c13d2,Orbit Fitness Equipment - Mandurah,WA,https://www.orbitfitness.com.au/store-location/mandurah,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
gym-163,Snap Fitness Osborne Park 24/7,WA,https://www.snapfitness.com/au/gyms/osborne-park?utm_source=google&utm_medium=organic&utm_campaign=GMB,success,15.58,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",medium,
gym-137,Lords Recreation Centre,WA,http://www.lords.com.au/?utm_source=GMBlisting&utm_medium=organic,success,21.25,"{""pool"":true,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":true,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":false,""referral_scheme"":true,""multi_location_access"":false,""app"":false}",medium,
gym-017,Fuller Fitness,WA,http://www.fullerfitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
gym-025,Boom Fitness - East Fremantle,WA,http://boomfitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":null,""showers"":null,""lockers"":null,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":null,""contract"":null,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":false}",medium,
gym-048,Champions Gym Joondalup Muay Thai Boxing,WA,http://www.championsgym.com.au/,success,13.86,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":true,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":false}",low,
gym-101,Plus Fitness 24/7 Halls Head,WA,https://www.plusfitness.com.au/gyms/halls-head/,success,15.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":true,""app"":false}",high,
gym-038,Arena Joondalup Gym,WA,http://www.arenajoondalup.com.au/gym,success,21.6,"{""pool"":true,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":true,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
4dcad5d1-87f0-4ab4-91cb-af1026c0f6db,Fitness Results,WA,http://www.fitnessresults.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
65d84d2d-9e2f-48f7-9438-4eefed3da72d,The Village Athletica,WA,https://thevillageathletica.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":true,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
d8d7c68d-22bb-4e74-88c5-1198719371ee,Jetts Bassendean,WA,https://jetts.com.au/gym/jetts-bassendean/,success,14.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
fce5e611-f8e7-4d84-b681-0408d1d3ace1,Snap Fitness Redcliffe WA 24/7,WA,https://www.snapfitness.com/au/gyms/redcliffe-perth,success,14,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
8cbe201c-ba7c-4bbd-808c-4b0c4b5079c7,Central West Health & Rehabilitation,WA,http://www.centralwestrehab.com.au/,success,,"{""pool"":true,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
gym-300,Eaton Recreation Centre,WA,http://erc.dardanup.wa.gov.au/,success,18,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":true,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",high,
gym-064,SpeedFit Midland,WA,https://joinspeedfit.com/location/midland-wa/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
gym-245,PWR Fitness Pty Ltd,WA,http://www.pwrfitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":true,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",medium,
gym-148,Exclusive Personal Training Subiaco,WA,http://www.eptcoaching.com/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":false}",low,
4510331d-1ee0-4f22-b71d-8ac554845aff,Fitness Park,WA,,no_website,,,,,
3e3a12fc-ce08-43a6-b7e0-1345a9551539,Fitness Next,WA,https://www.facebook.com/FitnessNextAU,social_link,,,,,
20cb5946-5719-44c3-a23d-752665696938,Revo Fitness - Belmont,WA,https://revofitness.com.au/gyms/belmont/?utm_term=plcid_16628276077141989227&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+-+Belmont+-+Cloverdale,success,9.69,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",high,
70807394-d17f-42de-a304-be711dc37c22,Skull Gym,WA,https://www.skullgym.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
gym-123,Revo Fitness - Cannington,WA,https://revofitness.com.au/gyms/cannington/?utm_term=plcid_6623900770869507374&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+-+Cannington,success,9.69,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",high,
gym-229,F45 Training Victoria Park,WA,https://f45training.com/au/studio/victoriapark/,success,55,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",medium,
gym-199,Revo Fitness Claremont,WA,https://revofitness.com.au/gyms/claremont/?utm_term=plcid_2985208941869999950&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+Claremont,success,9.69,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",high,
gym-003,Surge Fitness | Club One,WA,https://www.surgefitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":false,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",medium,
gym-029,Fremantle Leisure Centre,WA,http://www.fremantle.wa.gov.au/flc,success,13.5,"{""pool"":true,""spa"":true,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",high,
gym-276,Ignite30 Ellenbrook,WA,http://ignite30.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":true,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
7f164709-20f5-44c7-9dd2-ab03fc44cdce,Roar Active Bibra Lake,WA,https://roar.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Roar+Active+Bibra+Lake&utm_term=plcid_8744831014926607311,success,28.5,"{""pool"":true,""spa"":true,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":true,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",high,
25c1af28-734f-4188-9ba4-97a7e9405976,CrossFit Kill Switch,WA,,no_website,,,,,
9f264812-0512-4bec-92e0-0efc9a98daac,Studio Seven Recovery,WA,https://www.studiosevenrecovery.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
gym-230,20FIT Victoria Park,WA,http://20fit.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",low,
9e6f06d9-c50d-4666-96b3-0f1ada44217a,XO FIT NORANDA 24/7 GYM / SAUNA,WA,https://xofit.com.au/,success,9.95,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",high,
