id,googlePlaceId,name,ownerId,createdBy,addressStreet,addressSuburb,addressState,addressPostcode,phone,email,website,instagram,facebook,bookingUrl,lat,lng,pricePerWeek,amenities,isActive,isFeatured,isTest,priceVerified,isPaid,stripePlan,stripeSubscriptionId,hoursMonday,hoursTuesday,hoursWednesday,hoursThursday,hoursFriday,hoursSaturday,hoursSunday,hoursComment,imageCount,description
gym-1604,ChIJAUDb35HasGoR5yJgF4fGVAk,Marion Leisure & Fitness Centre - YMCA,unclaimed,,Oaklands Rd,Morphettville,SA,5043,+61 8 8294 6488,,http://www.marionleisure.ymca.org.au/,,,,-34.9952111,138.5456255,18,,true,false,false,false,false,,,,,,,,,,,0,"An affordable and family-friendly facility in Morphettville offering swimming, gym access, fitness classes, and sports programs in one location."
gym-836,ChIJox7CRyhD1moRRH0ZX41QcDA,Saint Haven Collingwood,unclaimed,,23 Wellington St,Collingwood,VIC,3066,+61 3 8203 2298,,https://sainthaven.com.au/,,,,-37.808231299999996,144.98557119999998,28,,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Collingwood facility strikes the right balance."
4dcad5d1-87f0-4ab4-91cb-af1026c0f6db,ChIJC4WmDROjMioRQfF-JRbKmv4,Fitness Results,unclaimed,,Tompkins Park,Alfred Cove,WA,6154,+61 8 9317 3833,,http://www.fitnessresults.com.au/,,,,-32.0285297,115.8198142,22,cardio|free weights|showers|lockers,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Alfred Cove, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
d6ce7184-bdfd-4e47-a217-6aa873db9dde,ChIJN-UPFbVPkWsRW4QsvRM8DtY,Body Adapt Fitness,unclaimed,,43 Ibis Cct,Forest Lake,QLD,4078,+61 467 679 815,,https://docs.google.com/forms/d/e/1FAIpQLSc-ydnZMG4ZlW3lZLg-zM5wURpDPjEI8YwUSaIHXka28DYv_w/viewform?usp=sharing,,,,-27.6216527,152.9590945,18,,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Forest Lake, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
0fa192e2-aeaa-4330-912f-f92de6d7013e,ChIJD7L33mcu1moRe4Ys36w0rkA,The Sweat Playground,unclaimed,,25-27 Hightech Pl,Lilydale,VIC,3140,,,,,,,-37.7537678,145.3477491,18,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Lilydale prides itself on quality coaching and a genuine community feel.
gym-828,ChIJs-r2B-FC1moRPOtyRt3fGL4,Anytime Fitness Collingwood,unclaimed,,164 Wellington St,Collingwood,VIC,3066,+61 479 103 066,,https://www.anytimefitness.com/en-au/locations/collingwood-victoria-au-1308,,,,-37.8042393,144.9866854,15,,true,false,false,false,false,,,,,,,,,,,0,"No frills, no fuss — just solid equipment available whenever you want it. This 24/7 gym packs cardio, machine weights, and a free weights section into a clean, well-lit space in Collingwood."
gym-1407,ChIJjfZLQPQPkWsRjcxupOovM2E,Plus Fitness,unclaimed,,Unit 2/42 Ferry Rd,Southport,QLD,4215,+61 7 5591 5000,,https://www.plusfitness.com.au/gyms/southport/,,,,-27.9753831,153.41141489999998,12,,true,false,false,false,false,,,,,,,,,,,0,"A conveniently located 24/7 gym in Southport offering round-the-clock access to quality cardio machines, strength equipment, and free weights. Perfect for busy schedules, with no lock-in contracts and fully equipped change rooms."
gym-460,ChIJ5QbOnuavEmsRpq1pwMjDfzk,One Playground North Sydney,unclaimed,,155B Miller St,North Sydney,NSW,2060,+61 1800 496 348,,https://oneplayground.com.au/gyms/northsydney?utm_source=google&utm_medium=organic&utm_campaign=gmb_northsydney,,,,-33.8376841,151.2077301,30,,true,false,false,false,false,,,,,,,,,,,0,"One Playground North Sydney in North Sydney is a well-equipped, independently operated gym delivering quality training in a friendly environment."
ff6b9835-27cb-4f68-b375-245601c1d147,ChIJOTWCIjW1cmsRFg3MvbfE3ys,Anytime Fitness West Gosford,unclaimed,,Riverside Park,West Gosford,NSW,2250,+61 493 822 876,,https://www.anytimefitness.com.au/gyms/au-1474/west-gosford-nsw-2250/,,,,-33.426491999999996,151.3213073,12,,true,false,false,false,false,,,,,,,,,,,0,"No frills, no fuss — just solid equipment available whenever you want it. This 24/7 gym packs cardio, machine weights, and a free weights section into a clean, well-lit space in West Gosford."
612c93fa-d2fb-447a-b96f-95556f9a4879,ChIJCeK4mMG7EmsRnjw-6upsQ9o,Olympus Training Centre,unclaimed,,23 Morwick St,Strathfield,NSW,2135,+61 450 404 602,,https://olympustrainingcentre.com/,,,,-33.8745992,151.09493659999998,18,,true,false,false,false,false,,,,,,,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, Olympus Training Centre in Strathfield offers a well-curated equipment range and a knowledgeable coaching team."
gym-327,ChIJzbTOC9yjEmsRB-c_U8CbPqw,Plus Fitness 24/7 North Parramatta Victoria Rd,unclaimed,,Shop9/20c Victoria Rd,North Parramatta,NSW,2151,+61 2 9128 5599,,https://www.plusfitness.com.au/gyms/northparramattavictoriard/,,,,-33.8081211,151.0065503,18,,true,false,false,false,false,,,,,,,,,,,0,"Open around the clock with secure key-fob entry, this North Parramatta gym caters to early risers, shift workers, and night owls alike. A reliable roster of treadmills, bikes, cables, and dumbbells keeps your training consistent."
65d84d2d-9e2f-48f7-9438-4eefed3da72d,ChIJCQtBYbu5MioRYI5jKOEUkdY,The Village Athletica,unclaimed,,84 Railway Parade,Midland,WA,6056,+61 449 523 937,,https://thevillageathletica.com.au/,,,,-31.8919428,116.00354360000001,45,cardio|free weights|showers|lockers|personal training,true,false,false,false,false,,,,,,,,,,,0,"A focused, coach-led gym environment in Midland dedicated to building real strength and athletic performance."
gym-1013,ChIJS6KPDlVD1moRg_kjJoma1s0,Hammer House 24/7 Gym,unclaimed,,793-796 Sydney Rd,Brunswick,VIC,3056,+61 447 280 701,,http://www.hammerhousebrunswick.com.au/,,,,-37.758123999999995,144.96342199999998,14,,true,false,false,false,false,,,,,,,,,,,0,"A conveniently located 24/7 gym in Brunswick offering round-the-clock access to quality cardio machines, strength equipment, and free weights. Perfect for busy schedules, with no lock-in contracts and fully equipped change rooms."
d8d7c68d-22bb-4e74-88c5-1198719371ee,ChIJO7dzFPq5MioRm1I9_9KGT8o,Jetts Bassendean,unclaimed,,Shop/33 West Rd,Bassendean,WA,6054,+61 8 6278 2799,,https://jetts.com.au/gym/jetts-bassendean/,,,,-31.9040152,115.95378629999999,14,cardio|free weights|showers|lockers|24/7 access,true,false,false,false,false,,,,,,,,,,,0,"Your local Bassendean fitness destination is open every hour of every day, so you can train on your own terms. Expect a well-maintained floor of cardio equipment, pin-loaded machines, and a free weights area — everything you need, without the extras you don't."
c7c8de6b-b04f-4c59-94a3-26a6594355e9,ChIJY2fIQBGxEmsRb--sJO0yNmk,Strive Wellness Marrickville,unclaimed,,18-22 Murray St,Marrickville,NSW,2204,+61 480 096 332,,http://strivewellness.com.au/,,,,-33.9070531,151.1732969,18,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Marrickville prides itself on quality coaching and a genuine community feel.
25aeb67b-9181-4ba5-9358-1cbad4d6f5e9,ChIJHbxsoG-WnS8RRhynsMLlxCM,TRY FITNESS,unclaimed,,Apartment 4/36 Miles Rd,Berrimah,NT,0820,+61 422 835 552,,,,,,-12.42844,130.91603759999998,28,,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Berrimah, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
c4df96fb-c83d-430a-a52d-6eead3d39e6b,ChIJ998rLp21F2sRVVj_h_6YWM8,Club Lime Weston,unclaimed,,45 Liardet St,Weston,ACT,2611,+61 2 6123 0638,,https://www.clublime.com.au/ourclubs/?id=2376ff39-5056-b8ce-dfad-e33081b4b2d2&state=ACT&utm_source=gmb&utm_medium=organic&utm_campaign=gmb,,,,-35.33968970000001,149.0527333,10,,true,false,false,false,false,,,,,,,,,,,0,"Open around the clock with secure key-fob entry, this Weston gym caters to early risers, shift workers, and night owls alike. A reliable roster of treadmills, bikes, cables, and dumbbells keeps your training consistent."
01baa3a9-7e07-4521-9e84-d5a8bf39766e,ChIJfxjwPfpFkWsRwStqGCqfGZg,Strand Fitness Southside,unclaimed,,43 Endiandra St,Algester,QLD,4115,+61 7 3273 2978,,https://strandfitness.com.au/strand-fitness-southside/,,,,-27.6177849,153.0335685,28,,true,false,false,false,false,,,,,,,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, Strand Fitness Southside in Algester offers a well-curated equipment range and a knowledgeable coaching team."
fce5e611-f8e7-4d84-b681-0408d1d3ace1,ChIJpZChSyy6MioRKYZ3LvKaRF4,Snap Fitness Redcliffe WA 24/7,unclaimed,,5/351 Great Eastern Hwy,Redcliffe,WA,6104,+61 432 539 557,,https://www.snapfitness.com/au/gyms/redcliffe-perth,,,,-31.9346753,115.9382782,10,cardio|free weights|showers|lockers|24/7 access,true,false,false,false,false,,,,,,,,,,,0,"No frills, no fuss — just solid equipment available whenever you want it. This 24/7 gym packs cardio, machine weights, and a free weights section into a clean, well-lit space in Redcliffe."
8cbe201c-ba7c-4bbd-808c-4b0c4b5079c7,ChIJrZPOuH9G2isRV9wUS0GBWv8,Central West Health & Rehabilitation,unclaimed,,4/12 Urch St,Geraldton,WA,6530,+61 8 9965 0697,,http://www.centralwestrehab.com.au/,,,,-28.7632884,114.617485,20,cardio|free weights|showers|lockers,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Geraldton prides itself on quality coaching and a genuine community feel.
cacccd02-9017-402e-a3f7-4c63afd461b6,ChIJSf7Y5u1WkWsRQU-NPZ2TLlI,Anytime Fitness Keperra,unclaimed,,Shop G3,Keperra,QLD,4054,+61 484 255 373,,https://www.anytimefitness.com.au/gyms/au-1131/keperra-qld-4054/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,,,-27.4172826,152.9498379,15,,true,false,false,false,false,,,,,,,,,,,0,"A conveniently located 24/7 gym in Keperra offering round-the-clock access to quality cardio machines, strength equipment, and free weights. Perfect for busy schedules, with no lock-in contracts and fully equipped change rooms."
gym-300,,Eaton Recreation Centre,owner-3,,C/- Eaton Recreation Centre,Bunbury,WA,6232,+61 8 9724 0400,,http://erc.dardanup.wa.gov.au/,,,,-33.3184621,115.721183,18,cardio|free weights|showers|lockers|group classes|parking|café,true,false,false,false,,,,,,,,,,,,0,"An affordable and family-friendly facility in Bunbury offering swimming, gym access, fitness classes, and sports programs in one location. Memberships are competitively priced and designed to suit every budget."
d6c9e130-df53-40a3-bbd7-8d1a06979906,ChIJC1YdJdVIkWsR03sMu7dbU3E,Snap Fitness 24/7 Forest Lake,unclaimed,,Shop 5,Forest Lake,QLD,4078,+61 452 181 311,,https://www.snapfitness.com/au/gyms/forest-lake?utm_source=gmb&utm_medium=yext,,,,-27.6272049,152.96791919999998,15,,true,false,false,false,false,,,,,,,,,,,0,"A conveniently located 24/7 gym in Forest Lake offering round-the-clock access to quality cardio machines, strength equipment, and free weights. Perfect for busy schedules, with no lock-in contracts and fully equipped change rooms."
5e101eca-131d-435f-9e7c-345c7eaf2984,ChIJD-8kb1S3EmsRUg7s4AYvPD0,Tracey Lunam Fitness,unclaimed,,Anytime Fitness Rockdale,Rockdale,NSW,2216,+61 423 456 015,,,,,,-33.958531799999996,151.1460088,22,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Rockdale prides itself on quality coaching and a genuine community feel.
d74c6377-586b-49a5-8b63-ede1dedbf8b3,ChIJb_6GGkjHEmsR5B1KUWSGf24,Anytime Fitness Sutherland,unclaimed,,570 President Ave,Sutherland,NSW,2232,+61 460 331 868,,https://www.anytimefitness.com/en-au/locations/sutherland-new-south-wales-au-1129,,,,-34.03394290000001,151.0579618,16,,true,false,false,false,false,,,,,,,,,,,0,"Open around the clock with secure key-fob entry, this Sutherland gym caters to early risers, shift workers, and night owls alike. A reliable roster of treadmills, bikes, cables, and dumbbells keeps your training consistent."
gym-937,ChIJNblq2jQL1moRptUZfhVAG3s,EFM Health Clubs,unclaimed,,McClelland College Sports Stadium,Frankston,VIC,3199,+61 409 942 368,,http://www.efm.net.au/clubs/frankston,,,,-38.1459276,145.15982209999999,22,,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Frankston, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
gym-1106,ChIJ91Or8PhE0WoRud14or4o3f0,On Track Fitness,unclaimed,,2/35 Sturt St,Ballarat Central,VIC,3350,+61 3 5331 6111,,http://www.ontrackfitness.com.au/,,,,-37.5627321,143.8592764,30,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Ballarat Central prides itself on quality coaching and a genuine community feel.
gym-1585,ChIJXzTp9WSxsGoRBBJNc8Nhj1Q,Revo Fitness - Salisbury Downs,unclaimed,,1-9 Hollywood Blvd,Salisbury Downs,SA,5108,+61 1300 738 638,,https://revofitness.com.au/gyms/salisbury-downs/,,,,-34.7685428,138.6218586,16,,true,false,false,false,false,,,,,,,,,,,0,"Compact and efficient, this Salisbury Downs facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
185bb72c-26dc-4b26-8047-4593560ad712,ChIJE10_N5IQkWsR2EurMhjNS3g,Think FIT with Deb,unclaimed,,37 Discovery Dr,Helensvale,QLD,4212,+61 414 942 857,,http://www.thinkfitwithdeb.com.au/,,,,-27.9179894,153.3368603,18,,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Helensvale facility strikes the right balance."
gym-923,ChIJ0cuBTgoT1moRahB_nwI2OLQ,Iron Pigs Strength Club,unclaimed,,35 Cheltenham Rd,Dandenong,VIC,3175,+61 400 993 733,,,,,,-37.9911373,145.2092108,35,,true,false,false,false,false,,,,,,,,,,,0,This Dandenong performance centre offers a professional training environment with premium equipment and expert coaching.
d7683bd1-10a5-4a61-989b-e6c62cf442a6,ChIJPzF1I6ATkWsR0upB_uSZZfc,JCF Training Facility,unclaimed,,10 Naves Dr,Coomera,QLD,4209,,,https://jcfcoaching.com.au/,,,,-27.8268606,153.3313344,30,,true,false,false,false,false,,,,,,,,,,,0,"JCF Training Facility in Coomera is a well-equipped, independently operated gym delivering quality training in a friendly environment."
gym-064,ChIJJ4AD__G5MioRSJztbeNAWFA,SpeedFit Midland,owner-3,,Shop T- 155/274 Great Eastern Hwy,Midland,WA,6056,+61 485 034 555,,https://joinspeedfit.com/location/midland-wa/,,,,-31.890000999999998,116.00894980000001,70,personal training,true,false,false,false,,,,,,,,,,,,0,SpeedFit Midland in Midland uses EMS (electro-muscle stimulation) technology to activate up to 90% of muscle fibres simultaneously during a 20-minute session — delivering results equivalent to hours of conventional training. Sessions are always coach-guided.
ac0cc8ff-ce80-4c17-9c7c-4592abb949f2,ChIJN0VA-6DHEmsRMzjee3o83aQ,Metroflex Gym,unclaimed,,21/3 Flora St,Kirrawee,NSW,2232,+61 2 9542 5694,,http://www.metroflexgymau.com.au/,,,,-34.033316899999996,151.07563829999998,18,,true,false,false,false,false,,,,,,,,,,,0,"Metroflex Gym in Kirrawee is a well-equipped, independently operated gym delivering quality training in a friendly environment."
gym-892,ChIJD_7kkkNd1moR8Czp22fVwIE,Snap Fitness 24/7 West Footscray,unclaimed,,1/19 Graingers Rd,West Footscray,VIC,3012,+61 419 920 247,,https://www.snapfitness.com/au/gyms/west-footscray?utm_source=gmb&utm_medium=yext,,,,-37.8026724,144.8807225,10,,true,false,false,false,false,,,,,,,,,,,0,"Compact and efficient, this West Footscray facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
066b8fa9-394e-4d04-b970-f40525be1938,ChIJD7Y6aCpF1moRWCqDwQDUz_0,AWAKE GYM + WELLNESS,unclaimed,,458-462 High St,Preston,VIC,3072,+61 491 730 013,,http://awakepreston.com.au/,,,,-37.7360365,145.004552,25,,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Preston facility strikes the right balance."
gym-245,ChIJGSUodL-vMioRu1hqNYGWCDQ,PWR Fitness Pty Ltd,owner-3,,3/7 Abrams St,Balcatta,WA,6021,+61 407 722 270,,http://www.pwrfitness.com.au/,,,,-31.8644886,115.80596159999999,50,cardio|free weights|showers|lockers|personal training,true,false,false,false,,,,,,,,,,,,0,PWR Fitness Pty Ltd in Balcatta is a coach-led boutique studio where sessions are designed around individual goals rather than generic programming. Small class sizes and an expert team create a training experience that genuinely moves the needle.
gym-590,ChIJm0V2bsvJEmsRUeX8GhuBbrE,UFC GYM Woolooware,unclaimed,,455 Captain Cook Dr,Woolooware,NSW,2230,+61 2 9529 3277,,https://ufcgym.com.au/woolooware,,,,-34.0390656,151.14265129999998,20,,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Woolooware, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
a8af0057-cfa2-4c1b-95b9-8d64bc9e22d6,ChIJjRlCmUGvEmsRdp-qejRmE1s,Studio Form & Flow,unclaimed,,393 Glebe Point Rd,Glebe,NSW,2037,,,https://www.studioformandflow.com/,,,,-33.875178,151.1837256,45,,true,false,false,false,false,,,,,,,,,,,0,Studio Form & Flow in Glebe is a coach-led boutique studio where sessions are designed around individual goals rather than generic programming.
gym-148,ChIJqUaq6iClMioRhrxRZKIB6wg,Exclusive Personal Training Subiaco,owner-3,,Storie Lane (Between 500,Subiaco,WA,6008,+61 421 865 475,,http://www.eptcoaching.com/,,,,-31.9468898,115.82197479999999,38,cardio|free weights|showers|lockers|personal training,false,false,false,false,false,,,,,,,,,,,0,"Exclusive Personal Training Subiaco strips away the noise and focuses on what matters: good coaching, sound programming, and a supportive training environment. Members benefit from expert guidance delivered in an atmosphere that's professional without being intimidating."
gym-1504,ChIJLXFfQ8Nok2sRV2amuaKXwU0,EFM Health Clubs Noosaville (Noosa Gym),unclaimed,,2B/7-9 Gibson Rd,Noosaville,QLD,4566,+61 405 188 167,,https://efm.net.au/club/noosaville/?utm_source=google&utm_medium=GMB&utm_campaign=GMBListing,,,,-26.4024771,153.0657872,30,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Noosaville prides itself on quality coaching and a genuine community feel.
0e4e385d-37a0-44ce-a620-584ddd50d852,ChIJk1nEc3VG1moRntFtRlzSvhg,Bodyworx Gym 24/7,unclaimed,,7 Percy St,Heidelberg West,VIC,3081,+61 418 557 213,,http://bodyworxgym.com.au/,,,,-37.7310884,145.0508664,16,,true,false,false,false,false,,,,,,,,,,,0,"Your local Heidelberg West fitness destination is open every hour of every day, so you can train on your own terms. Expect a well-maintained floor of cardio equipment, pin-loaded machines, and a free weights area — everything you need, without the extras you don't."
b44653f8-d7cc-4ad2-90b4-c44d31b4b52a,ChIJl-jyC2knc2sRY0kasOxC4Xk,The G,unclaimed,,1/50 Parraweena Rd,Gwandalan,NSW,2259,+61 477 544 554,,,,,,-33.146201999999995,151.58032219999998,28,,true,false,false,false,false,,,,,,,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, The G in Gwandalan offers a well-curated equipment range and a knowledgeable coaching team."
e560f5f1-8fbd-4c28-a832-a103b8b63e03,ChIJXdmuHHpbkWsRcNX-Q2CFfiw,Gold's Gym Yeerongpilly,unclaimed,,20/44 Station Rd,Yeerongpilly,QLD,4105,+61 7 3848 7246,,https://goldsgym.com.au/yeerongpilly/,,,,-27.5281262,153.0161638,30,,true,false,false,false,false,,,,,,,,,,,0,"One of Yeerongpilly's premier fitness destinations, this club features a large gym floor loaded with cardio and strength equipment, a group fitness studio running daily classes, and a team of personal trainers ready to help you reach your goals."
4510331d-1ee0-4f22-b71d-8ac554845aff,ChIJE-MtPwC7MioR-w9dL9rtgJc,Fitness Park,unclaimed,,107B Bank St,East Victoria Park,WA,6101,,,,,,,-31.983711199999995,115.91376269999999,30,cardio|free weights|showers|lockers|parking,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This East Victoria Park facility strikes the right balance."
gym-1324,ChIJlYfsz0NakWsRvtcrr00pAYI,Snap Fitness 24/7 Buranda,unclaimed,,Centro,Woolloongabba,QLD,4102,+61 422 634 475,,https://www.snapfitness.com/au/gyms/buranda?utm_source=gmb&utm_medium=yext,,,,-27.500852799999997,153.0367712,12,,true,false,false,false,false,,,,,,,,,,,0,"Compact and efficient, this Woolloongabba facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
b1efa67d-b59b-40a6-93e0-cdc5a809be6d,ChIJcbH-W1UakWsRDcW6nF35aNk,Plus Fitness Carrara,unclaimed,,5/94 Spencer Rd,Carrara,QLD,4211,+61 7 5502 2144,,https://www.plusfitness.com.au/gyms/carrara/,,,,-28.006233200000004,153.3444671,18,,true,false,false,false,false,,,,,,,,,,,0,"Open around the clock with secure key-fob entry, this Carrara gym caters to early risers, shift workers, and night owls alike. A reliable roster of treadmills, bikes, cables, and dumbbells keeps your training consistent."
0435c740-ccc1-4b12-8bea-797f063506fc,ChIJMSbJW1FZkWsRmcgahJi24Q4,Bulimba Community Centre,unclaimed,,1 Barramul St,Bulimba,QLD,4171,+61 483 890 685,,https://www.bulimbacommunitycentre.com.au/,,,,-27.4535017,153.0577562,20,,true,false,false,false,false,,,,,,,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, Bulimba Community Centre in Bulimba offers a well-curated equipment range and a knowledgeable coaching team."
a4fdaa62-8303-46cd-b7e2-b0b7449b64a8,ChIJp8aDmSrKsGoR1_OA8yjq9xs,Zap Fitness 24/7 Prospect,unclaimed,,100 Main N Rd,Prospect,SA,5082,+61 1300 927 348,,https://www.zapfitness.com.au/clubs/prospect/?utm_source=gbp&utm_medium=organic&utm_campaign=ZAP%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Zap%20Fitness%2024/7%20Prospect&utm_term=plcid_12139958345395355429,,,,-34.8907747,138.60291279999998,10,,true,false,false,false,false,,,,,,,,,,,0,"No frills, no fuss — just solid equipment available whenever you want it. This 24/7 gym packs cardio, machine weights, and a free weights section into a clean, well-lit space in Prospect."
gym-306,ChIJ96FoQzCvEmsR1BUQfqyPV8E,Anytime Fitness Martin Place,unclaimed,,80 Elizabeth St,Sydney,NSW,2000,+61 460 331 223,,https://www.anytimefitness.com/en-au/locations/martin-place-new-south-wales-au-1573,,,,-33.868412,151.2107696,14,,true,false,false,false,false,,,,,,,,,,,0,"Compact and efficient, this Sydney facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
3e3a12fc-ce08-43a6-b7e0-1345a9551539,ChIJw8_BlmS5MioR28D6pq_0Xjw,Fitness Next,unclaimed,,140 Old Perth Rd,Bassendean,WA,6054,+61 423 091 615,,https://www.facebook.com/FitnessNextAU,,,,-31.902365,115.95649909999999,30,cardio|free weights|showers|lockers,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Bassendean facility strikes the right balance."
019cf592-d9a8-4093-bc0f-e38db9ffee11,ChIJGU6t71sZMisRdBcEjghs3H8,Get Physical | Alice Springs,unclaimed,,13 Gap Rd,The Gap,NT,0870,+61 8 8952 3233,,http://www.getphysical.net.au/,,,,-23.7094015,133.8778053,20,,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This The Gap facility strikes the right balance."
288e8093-a504-4d2b-a6aa-6462e7625918,ChIJi9Ny-M1VFmsR92Vjq3bUnAI,GROUNDUP Studio Gungahlin,unclaimed,,100 Swain St,Gungahlin,ACT,2912,+61 2 6198 8702,,https://groundup.studio/,,,,-35.180927,149.13224929999998,40,,true,false,false,false,false,,,,,,,,,,,0,GROUNDUP Studio Gungahlin in Gungahlin is a coach-led boutique studio where sessions are designed around individual goals rather than generic programming.
6392060c-3c64-499b-9378-c4b48d2bd589,ChIJq6oa4UWtF2sRAi46p0XDdAo,Canberra Exercise Rehabilitation Clinic,unclaimed,,Unit 6/28 Thynne St,Bruce,ACT,2617,+61 419 986 429,,http://canberraexercise.com.au/,,,,-35.2428242,149.0914912,30,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Bruce prides itself on quality coaching and a genuine community feel.
a002c103-db64-4032-b12c-1008a150e08e,ChIJ9ahbQbevEmsRXcp2P7g0iU0,PCYC Balmain,unclaimed,,372 Darling St,Balmain,NSW,2041,+61 2 9810 2234,,https://www.pcycnsw.org.au/balmain/,,,,-33.8562115,151.17644769999998,15,,true,false,false,false,false,,,,,,,,,,,0,"PCYC Balmain is a comprehensive community leisure facility in Balmain offering gym access, group fitness classes, and aquatic facilities. Catering for all ages and abilities."
gym-962,ChIJSb_z1uSI1moRe93EE2S_OtU,Prime Fitness,unclaimed,,51 Bond St,Ringwood,VIC,3134,+61 405 026 028,,https://primefitness.com.au/,,,,-37.8143794,145.22207989999998,18,,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Ringwood facility strikes the right balance."
gym-1805,ChIJ09VO3LfZbaoRENZjcSCFYK0,Colossus - Kingston,unclaimed,,50C Browns Rd,Kingston,TAS,7050,+61 458 701 818,,http://crossfitcolossus.com.au/,,,,-42.9692881,147.3135662,30,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Kingston prides itself on quality coaching and a genuine community feel.
0fa3f878-0bd1-406d-b09a-0f0945945107,ChIJxbj7fayxEmsRVxYM5FnJDPI,Strive Fitness Marrickville,unclaimed,,18-22 Murray St,Marrickville,NSW,2204,+61 480 014 459,,http://strivefitness.com.au/marrickville,,,,-33.9070531,151.1732969,25,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Marrickville prides itself on quality coaching and a genuine community feel.
gym-612,ChIJXYR6QAGrEmsRg6L-TDaBjOg,38X Fitness,unclaimed,,1/167 Pittwater Rd,Manly,NSW,2095,+61 438 000 826,,https://38xfitness.com.au/,,,,-33.789397699999995,151.2846183,22,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Manly prides itself on quality coaching and a genuine community feel.
5b4d5b73-3ae5-43f8-9cc1-994b731f22a9,ChIJ81fPndvJcmsRUBtIDrrBcTI,East Coast Fitness,unclaimed,,Terrigal Haven,Terrigal,NSW,2260,+61 418 653 993,,http://www.eastcoastfitness.com.au/,,,,-33.448579099999996,151.4510373,22,,true,false,false,false,false,,,,,,,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, East Coast Fitness in Terrigal offers a well-curated equipment range and a knowledgeable coaching team."
e5dbbbb0-d469-4079-ba8f-baf55272287a,ChIJPR1fjlNVFmsRMCdRKPmpStA,WB Fitness,unclaimed,,35a Crinigan Cir,Gungahlin,ACT,2912,+61 460 287 253,,https://wbfitness.com.au/,,,,-35.1836497,149.1275616,18,,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Gungahlin, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
028f5389-2eee-4c11-a663-41f1d3b2a413,ChIJO2YQblzPcmsRyTlFOd48Yaw,Alta Athletic,unclaimed,,3/13 Pioneer Ave,Tuggerah,NSW,2259,+61 450 042 027,,,,,,-33.3200421,151.424488,35,,true,false,false,false,false,,,,,,,,,,,0,"Alta Athletic is a serious training space for lifters who demand quality equipment and minimal distraction. Stocked with competition barbells, racks, platforms, and an extensive selection of plates and dumbbells."
